id,initial_invt,monthly_invt,x_1,x_2,x_3,x_4,x_5,x_6,x_7,w_1,w_2,w_3,w_4,w_5,w_6,w_7,PC Date
846,11000,2270,NYSEARCA:IEZ,NYSEARCA:XOP,NYSEARCA:PXE,NYSEARCA:PYZ,,,,0.14018535,0.377690157,0.185219744,0.296904749,,,,8/8/2008
847,19400,3850,NYSEARCA:RYE,NYSEARCA:IEZ,NYSEARCA:XOP,NYSEARCA:PTH,,,,0.342893197,0.256768393,0.193656889,0.206681521,,,,16/8/2008
848,1900,200,NYSEARCA:XOP,NYSEARCA:VDE,NYSEARCA:EWC,NYSEARCA:IYM,NYSEARCA:IGV,,,0.475583953,0.292050638,0.211039904,0.012298211,0.009027293,,,31/3/2008
849,12500,430,NYSEARCA:PXE,NYSEARCA:VDE,NYSEARCA:XME,NYSEARCA:EWC,NYSEARCA:RYH,,,0.473056394,0.314757009,0.099680702,0.061042555,0.051463339,,,22/4/2009
850,8700,1270,NYSEARCA:PXJ,NYSEARCA:XES,NYSEARCA:IYM,NYSEARCA:EVX,,,,0.370165477,0.242043221,0.248051823,0.139739478,,,,27/9/2008
851,13500,3510,NYSEARCA:IYE,NYSEARCA:XME,NYSEARCA:FVL,NYSEARCA:IGM,,,,0.806662754,0.07502258,0.107994988,0.010319678,,,,18/6/2009
852,12100,2740,NYSEARCA:IEZ,NYSEARCA:EWC,NYSEARCA:VAW,,,,,0.4337041,0.562342756,0.003953144,,,,,28/2/2008
853,16000,1060,NYSEARCA:XES,NYSEARCA:XLE,NYSEARCA:XME,NYSEARCA:IYM,NYSEARCA:IGV,,,0.493585053,0.123519139,0.085139065,0.140028053,0.15772869,,,16/9/2008
854,16400,4870,NYSEARCA:RYE,NYSEARCA:PXE,NYSEARCA:XES,NYSEARCA:ITA,,,,0.541706407,0.080553778,0.105405451,0.272334364,,,,3/11/2008
855,5900,340,NYSEARCA:IEO,NYSEARCA:XOP,NYSEARCA:IYE,NYSEARCA:EWC,NYSEARCA:IYM,,,0.464493084,0.062331376,0.078765635,0.335921066,0.058488839,,,30/6/2009
856,4400,460,NYSEARCA:RYE,NYSEARCA:IYE,NYSEARCA:PXJ,NYSEARCA:IYM,NYSEARCA:IGM,,,0.561003735,0.189568992,0.093142746,0.014014302,0.142270225,,,1/3/2008
857,14600,700,NYSEARCA:XLE,NYSEARCA:XME,NYSEARCA:FVL,NYSEARCA:IGV,,,,0.660768089,0.177479934,0.060910922,0.100841056,,,,31/7/2008
858,1200,270,NYSEARCA:PXJ,NYSEARCA:XES,NYSEARCA:EWC,NYSEARCA:IGV,,,,0.326887849,0.263670341,0.340741617,0.068700194,,,,1/3/2009
859,2500,340,NYSEARCA:IEZ,NYSEARCA:PXE,NYSEARCA:FVL,,,,,0.321168597,0.414638564,0.264192839,,,,,1/1/2009
860,16200,1810,NYSEARCA:IEZ,NYSEARCA:JKH,NYSEARCA:FVL,,,,,0.630524576,0.26805918,0.101416244,,,,,23/12/2008
861,11500,1460,NYSEARCA:XES,NYSEARCA:XME,NYSEARCA:VAW,,,,,0.596060849,0.041097456,0.362841695,,,,,8/8/2008
862,10900,2450,NYSEARCA:IEZ,NYSEARCA:VDE,NYSEARCA:PXI,NYSEARCA:IYM,NYSEARCA:VOT,,,0.363227872,0.322695249,0.015093697,0.153664921,0.14531826,,,1/6/2008
863,19200,4750,NYSEARCA:XOP,NYSEARCA:PXJ,NYSEARCA:XES,NYSEARCA:PXI,,,,0.428090122,0.029371315,0.016433456,0.526105107,,,,5/6/2008
864,16000,4060,NYSEARCA:XOP,NYSEARCA:XBI,NYSEARCA:XLE,,,,,0.679265795,0.298752079,0.021982125,,,,,30/1/2009
865,3400,530,NYSEARCA:PXJ,NYSEARCA:XME,NYSEARCA:EVX,,,,,0.655196514,0.07992751,0.264875976,,,,,22/10/2008
866,14700,820,NYSEARCA:RYE,NYSEARCA:XOP,NYSEARCA:XES,NYSEARCA:FVL,NYSEARCA:IGV,,,0.505920798,0.31643714,0.023482095,0.018484225,0.135675743,,,9/7/2008
867,5300,110,NYSEARCA:RYE,NYSEARCA:PXJ,NYSEARCA:VDE,NYSEARCA:IYM,NYSEARCA:JKH,,,0.550339332,0.078404322,0.182335834,0.042460668,0.146459843,,,28/4/2008
868,7300,2140,NYSEARCA:RYE,NYSEARCA:IEZ,NYSEARCA:JKH,NYSEARCA:EVX,,,,0.524535908,0.244327162,0.084252752,0.146884178,,,,20/3/2008
869,12800,2580,NYSEARCA:IEZ,NYSEARCA:PXE,NYSEARCA:IYM,NYSEARCA:JKH,NYSEARCA:EVX,,,0.363599923,0.37360755,0.048148488,0.119195621,0.095448418,,,13/5/2008
870,800,130,NYSEARCA:XOP,NYSEARCA:PXE,NYSEARCA:VDE,NYSEARCA:EVX,NYSEARCA:IGM,,,0.456441696,0.194817787,0.249140532,0.0060361,0.093563885,,,15/3/2008
871,7200,2050,NYSEARCA:IEO,NYSEARCA:JKH,NYSEARCA:FVL,NYSEARCA:IGM,,,,0.775212393,0.021610842,0.079580978,0.123595786,,,,8/3/2008
872,6900,1260,NYSEARCA:XOP,NYSEARCA:PXJ,NYSEARCA:XME,NYSEARCA:PTH,,,,0.451946412,0.337110621,0.02136878,0.189574187,,,,12/12/2008
873,15300,1000,NYSEARCA:RYE,NYSEARCA:IEZ,NYSEARCA:IYM,NYSEARCA:IGM,,,,0.535466151,0.240478118,0.022283616,0.201772115,,,,2/3/2008
874,15800,2680,NYSEARCA:PXJ,NYSEARCA:XLE,NYSEARCA:FVL,,,,,0.486111481,0.240755782,0.273132737,,,,,1/4/2008
875,5500,540,NYSEARCA:IEZ,NYSEARCA:XME,NYSEARCA:VOT,,,,,0.619717515,0.051095876,0.329186609,,,,,31/10/2008
876,15400,1680,NYSEARCA:XOP,NYSEARCA:VDE,NYSEARCA:PXI,NYSEARCA:XLB,,,,0.400720161,0.325652756,0.218237642,0.055389442,,,,3/9/2008
877,15200,1660,NYSEARCA:IYE,NYSEARCA:PXE,NYSEARCA:RYH,,,,,0.468282139,0.474828967,0.056888894,,,,,1/4/2008
878,6400,1600,NYSEARCA:IEO,NYSEARCA:PXI,NYSEARCA:IYM,NYSEARCA:VAW,NYSEARCA:PYZ,,,0.513695659,0.157966244,0.247178056,0.01267309,0.068486951,,,22/1/2009
879,7500,1620,NYSEARCA:XOP,NYSEARCA:VDE,NYSEARCA:XES,NYSEARCA:XME,NYSEARCA:IGM,,,0.507350361,0.094207554,0.216995713,0.021826032,0.15962034,,,30/10/2008
880,17100,440,NYSEARCA:IEO,NYSEARCA:IEZ,NYSEARCA:PXE,NYSEARCA:XLB,,,,0.592795344,0.08637174,0.054112164,0.266720752,,,,1/3/2009
881,7500,910,NYSEARCA:IEZ,NYSEARCA:IYE,NYSEARCA:IYM,NYSEARCA:IGV,,,,0.426670299,0.297104976,0.082013154,0.19421157,,,,27/2/2008
882,13700,920,NYSEARCA:RYE,NYSEARCA:XOP,NYSEARCA:EWC,NYSEARCA:PYZ,,,,0.431762121,0.244333877,0.294573204,0.029330798,,,,9/6/2008
883,17600,780,NYSEARCA:XOP,NYSEARCA:PXE,NYSEARCA:XME,NYSEARCA:EWC,NYSEARCA:PPA,,,0.521353913,0.225732987,0.062803047,0.030721543,0.15938851,,,2/3/2008
884,19700,3940,NYSEARCA:IEZ,NYSEARCA:PXI,NYSEARCA:EVX,NYSEARCA:IGV,,,,0.645186237,0.068201332,0.042264958,0.244347473,,,,10/4/2008
885,2200,440,NYSEARCA:PXE,NYSEARCA:XES,NYSEARCA:PXI,NYSEARCA:PYZ,,,,0.552146009,0.177983499,0.084593055,0.185277437,,,,14/6/2009
886,10000,2860,NYSEARCA:IYE,NYSEARCA:IYM,NYSEARCA:EVX,NYSEARCA:IGM,,,,0.814827171,0.172818229,0.003425735,0.008928865,,,,20/2/2009
887,3200,130,NYSEARCA:PXJ,NYSEARCA:XES,NYSEARCA:PXI,NYSEARCA:FVL,,,,0.339443476,0.185982072,0.300156431,0.174418021,,,,29/9/2008
888,14500,2840,NYSEARCA:IHI,NYSEARCA:XME,NYSEARCA:EWC,,,,,0.163461819,0.597313334,0.239224848,,,,,3/8/2008
889,7700,2100,NYSEARCA:RYE,NYSEARCA:XOP,NYSEARCA:PXJ,NYSEARCA:ITA,,,,0.418308801,0.219488228,0.084587708,0.277615263,,,,27/5/2008
890,13100,1650,NYSEARCA:PXJ,NYSEARCA:PXI,NYSEARCA:EWC,NYSEARCA:IYM,,,,0.458931378,0.167623594,0.318006265,0.055438763,,,,21/8/2008
891,9300,1670,NYSEARCA:IEO,NYSEARCA:XOP,NYSEARCA:PYZ,,,,,0.513920083,0.159609462,0.326470455,,,,,26/8/2008
892,600,130,NYSEARCA:XLE,NYSEARCA:PXI,NYSEARCA:IHF,,,,,0.813238818,0.104597878,0.082163304,,,,,18/12/2008
893,4300,480,NYSEARCA:IEZ,NYSEARCA:IYE,NYSEARCA:EWC,NYSEARCA:FVL,NYSEARCA:EVX,,,0.374419273,0.235095381,0.29568505,0.016082417,0.078717879,,,21/6/2009
894,13300,2980,NYSEARCA:VDE,NYSEARCA:XES,NYSEARCA:VAW,,,,,0.769391315,0.118742162,0.111866522,,,,,15/1/2009
895,9300,440,NYSEARCA:IYE,NYSEARCA:PXJ,NYSEARCA:PXE,NYSEARCA:XES,NYSEARCA:EWC,NYSEARCA:PPA,,0.125588598,0.276023245,0.351275325,0.031080381,0.046291283,0.169741168,,15/6/2009
896,6300,1750,NYSEARCA:XES,NYSEARCA:PXI,NYSEARCA:IYM,NYSEARCA:EVX,,,,0.420578011,0.286821685,0.28652067,0.006079633,,,,14/6/2009
897,17300,2060,NYSEARCA:IEO,NYSEARCA:XOP,NYSEARCA:PXE,NYSEARCA:VDE,NYSEARCA:IYM,,,0.289351739,0.16818706,0.009613134,0.132754301,0.400093766,,,3/3/2009
898,7500,420,NYSEARCA:RYE,NYSEARCA:IEZ,NYSEARCA:IYE,NYSEARCA:VDE,NYSEARCA:FVL,,,0.521284833,0.156688316,0.068436491,0.007896397,0.245693963,,,30/9/2008
899,8900,1590,NYSEARCA:IYE,NYSEARCA:PXE,NYSEARCA:XES,NYSEARCA:XME,NYSEARCA:IGM,,,0.277227561,0.40301877,0.164524199,0.036477614,0.118751856,,,10/2/2008
900,6200,1780,NYSEARCA:IYE,NYSEARCA:PXJ,NYSEARCA:FVL,NYSEARCA:IGV,,,,0.527534646,0.319647213,0.032024384,0.120793758,,,,24/9/2008
901,19300,4400,NYSEARCA:RYE,NYSEARCA:IYE,NYSEARCA:VDE,NYSEARCA:IYM,NYSEARCA:PYZ,,,0.49825551,0.103639246,0.107096405,0.180332504,0.110676334,,,20/6/2008
902,14300,3630,NYSEARCA:IEO,NYSEARCA:IEZ,NYSEARCA:IYE,NYSEARCA:VDE,NYSEARCA:XLB,,,0.560446585,0.037619967,0.097749687,0.073224668,0.230959092,,,11/10/2008
903,17300,2970,NYSEARCA:IEO,NYSEARCA:IEZ,NYSEARCA:IHI,NYSEARCA:PTH,,,,0.467056164,0.268587077,0.181796312,0.082560447,,,,5/10/2008
904,16600,2860,NYSEARCA:IEZ,NYSEARCA:PXJ,NYSEARCA:FVL,NYSEARCA:EVX,,,,0.638724699,0.002185359,0.175736898,0.183353044,,,,23/2/2009
905,4200,710,NYSEARCA:IEZ,NYSEARCA:XME,NYSEARCA:FVL,NYSEARCA:EVX,NYSEARCA:IGV,,,0.624312228,0.055684106,0.037615221,0.036431189,0.245957256,,,4/3/2008
906,11800,3050,NYSEARCA:RYE,NYSEARCA:XOP,NYSEARCA:PXJ,NYSEARCA:JKH,NYSEARCA:EVX,,,0.482041179,0.290572812,0.056993328,0.058299453,0.112093229,,,20/1/2009
907,4500,530,NYSEARCA:RYE,NYSEARCA:IYE,NYSEARCA:VDE,NYSEARCA:XME,NYSEARCA:JKH,,,0.574692674,0.156343733,0.117171182,0.004941881,0.146850531,,,12/6/2009
908,9000,180,NYSEARCA:XOP,NYSEARCA:IYE,NYSEARCA:PXJ,NYSEARCA:IYM,NYSEARCA:FVL,,,0.426861627,0.197193136,0.156741111,0.039694978,0.179509147,,,14/12/2008
909,2600,160,NYSEARCA:XOP,NYSEARCA:PXJ,NYSEARCA:VDE,NYSEARCA:EWC,NYSEARCA:IGM,,,0.437284661,0.224141424,0.05482499,0.209730097,0.074018828,,,30/6/2008
910,8100,880,NYSEARCA:IYE,NYSEARCA:XES,NYSEARCA:PTH,,,,,0.496057843,0.36232195,0.141620207,,,,,1/11/2008
911,19400,200,NYSEARCA:PXJ,NYSEARCA:VDE,NYSEARCA:IHF,,,,,0.559097373,0.236622705,0.204279922,,,,,18/5/2008
912,7800,1550,NYSEARCA:RYE,NYSEARCA:PXE,NYSEARCA:XBI,NYSEARCA:XME,,,,0.520857431,0.117867221,0.318650202,0.042625146,,,,27/3/2008
913,11800,2630,NYSEARCA:PXJ,NYSEARCA:XLE,NYSEARCA:FVL,NYSEARCA:VOT,,,,0.501312914,0.232864799,0.225331658,0.040490629,,,,15/5/2008
914,700,150,NYSEARCA:XOP,NYSEARCA:XLE,NYSEARCA:XME,NYSEARCA:VOT,,,,0.699497437,0.066217505,0.073308454,0.160976604,,,,15/2/2009
915,14200,840,NYSEARCA:IYE,NYSEARCA:XME,NYSEARCA:IYM,NYSEARCA:IGV,,,,0.7968361,0.083801368,0.043238429,0.076124104,,,,17/4/2009
916,8800,1180,NYSEARCA:IEO,NYSEARCA:XOP,NYSEARCA:XES,NYSEARCA:EWC,NYSEARCA:PYZ,,,0.487374488,0.072554574,0.037934861,0.358440737,0.04369534,,,22/5/2008
917,18900,850,NYSEARCA:PXJ,NYSEARCA:VDE,NYSEARCA:XME,NYSEARCA:JKH,NYSEARCA:IGM,,,0.309457079,0.533577883,0.017518484,0.068624156,0.070822398,,,8/2/2008
918,19000,2980,NYSEARCA:IEZ,NYSEARCA:XES,NYSEARCA:VAW,,,,,0.519593518,0.024115318,0.456291164,,,,,28/6/2009
919,15500,990,NYSEARCA:XES,NYSEARCA:PXI,NYSEARCA:VAW,,,,,0.416260442,0.498088636,0.085650922,,,,,11/11/2008
920,10600,420,NYSEARCA:XOP,NYSEARCA:PYZ,NYSEARCA:EVX,,,,,0.811618991,0.098189889,0.09019112,,,,,7/2/2009
921,6000,280,NYSEARCA:IEO,NYSEARCA:IEZ,NYSEARCA:VDE,NYSEARCA:PYZ,,,,0.551284894,0.011739352,0.125231612,0.311744141,,,,16/8/2008
922,17200,2510,NYSEARCA:PXJ,NYSEARCA:IYM,NYSEARCA:PPA,NYSEARCA:RYH,,,,0.737106526,0.033106407,0.111764977,0.118022089,,,,21/11/2008
923,18100,2970,NYSEARCA:RYE,NYSEARCA:XOP,NYSEARCA:XES,NYSEARCA:IYM,NYSEARCA:EVX,,,0.5023381,0.314994401,0.002607901,0.039560033,0.140499564,,,21/2/2009
924,11600,2470,NYSEARCA:XOP,NYSEARCA:IYE,NYSEARCA:PXJ,NYSEARCA:IYM,NYSEARCA:JKH,,,0.428612462,0.15559169,0.207731574,0.036942255,0.171122019,,,29/1/2008
925,14800,1190,NYSEARCA:XOP,NYSEARCA:PXE,NYSEARCA:XME,NYSEARCA:FVL,,,,0.502991026,0.300111106,0.027294142,0.169603726,,,,12/10/2008
926,11400,1020,NYSEARCA:IEZ,NYSEARCA:EWC,NYSEARCA:JKH,NYSEARCA:IGM,,,,0.520484254,0.343288873,0.094647951,0.041578921,,,,31/5/2008
927,10900,1360,NYSEARCA:XOP,NYSEARCA:IYE,NYSEARCA:PXJ,NYSEARCA:FVL,,,,0.435538206,0.200225736,0.163913028,0.20032303,,,,3/4/2009
928,14000,2770,NYSEARCA:RYE,NYSEARCA:XES,NYSEARCA:XME,NYSEARCA:FVL,NYSEARCA:EVX,,,0.656777258,0.11201708,0.02925553,0.108676669,0.093273463,,,7/5/2009
929,1600,180,NYSEARCA:PXJ,NYSEARCA:XLE,NYSEARCA:XME,NYSEARCA:FVL,NYSEARCA:VOT,,,0.498701644,0.221135524,0.013947666,0.213654232,0.052560934,,,26/9/2008
930,14800,4240,NYSEARCA:IEO,NYSEARCA:RYE,NYSEARCA:IEZ,NYSEARCA:IGM,,,,0.328476955,0.376836733,0.097974869,0.196711444,,,,12/8/2008
931,6100,700,NYSEARCA:IEO,NYSEARCA:XOP,NYSEARCA:IYE,NYSEARCA:EWC,NYSEARCA:IGM,,,0.64602282,0.051665952,0.011702062,0.180981424,0.109627743,,,1/11/2008
932,5200,550,NYSEARCA:XOP,NYSEARCA:IYE,NYSEARCA:EWC,NYSEARCA:PPA,NYSEARCA:RYH,,,0.517510363,0.333232109,0.05272038,0.065275148,0.031261999,,,8/11/2008
933,11700,1710,NYSEARCA:PXJ,NYSEARCA:IHI,NYSEARCA:XME,NYSEARCA:IHF,,,,0.617865159,0.082465285,0.11296245,0.186707106,,,,26/3/2008
934,15700,4250,NYSEARCA:PXE,NYSEARCA:XES,NYSEARCA:ITA,,,,,0.347476811,0.369149436,0.283373753,,,,,30/5/2008
935,14300,1010,NYSEARCA:RYE,NYSEARCA:VDE,NYSEARCA:XES,NYSEARCA:IYM,NYSEARCA:IGM,,,0.609386978,0.176709138,0.039489391,0.063522413,0.11089208,,,20/2/2008
936,14900,2280,NYSEARCA:IEZ,NYSEARCA:IYE,NYSEARCA:VDE,NYSEARCA:PXI,NYSEARCA:IYM,,,0.17681902,0.195373722,0.173848405,0.184068138,0.269890716,,,30/6/2008
937,7300,590,NYSEARCA:PXJ,NYSEARCA:XLE,NYSEARCA:PXI,NYSEARCA:XME,NYSEARCA:FVL,,,0.421503027,0.119101949,0.25448313,0.026954099,0.177957796,,,1/2/2008
938,11600,1430,NYSEARCA:IEZ,NYSEARCA:XOP,NYSEARCA:IYM,NYSEARCA:EVX,,,,0.298581899,0.423534015,0.081330033,0.196554054,,,,15/11/2008
939,3500,990,NYSEARCA:IEZ,NYSEARCA:PXJ,NYSEARCA:XES,NYSEARCA:PYZ,,,,0.433743973,0.069560288,0.018833666,0.477862073,,,,18/3/2008
940,5600,1160,NYSEARCA:IEZ,NYSEARCA:PXI,NYSEARCA:XME,NYSEARCA:JKH,NYSEARCA:EVX,,,0.575559819,0.075382278,0.03829892,0.204627163,0.10613182,,,10/1/2009
941,16900,1540,NYSEARCA:RYE,NYSEARCA:PXE,NYSEARCA:XES,NYSEARCA:IHI,,,,0.532004225,0.183838878,0.114827127,0.16932977,,,,12/7/2008
942,6000,1200,NYSEARCA:IEZ,NYSEARCA:VDE,NYSEARCA:XME,NYSEARCA:VOT,,,,0.379482299,0.399480344,0.01313772,0.207899636,,,,23/5/2008
943,15900,4670,NYSEARCA:XES,NYSEARCA:XLE,NYSEARCA:PXI,NYSEARCA:IGV,,,,0.460398813,0.186980598,0.229126658,0.123493931,,,,12/4/2008
944,20000,360,NYSEARCA:IEO,NYSEARCA:IEZ,NYSEARCA:PYZ,NYSEARCA:XLB,,,,0.607757226,0.043111902,0.321777145,0.027353727,,,,5/5/2009
945,2500,270,NYSEARCA:IYE,NYSEARCA:PXE,NYSEARCA:XES,NYSEARCA:RYH,,,,0.177159388,0.432408211,0.286134091,0.10429831,,,,31/1/2008
946,12400,2580,NYSEARCA:IYE,NYSEARCA:PXJ,NYSEARCA:IYM,NYSEARCA:VOT,,,,0.536652765,0.238269221,0.137150454,0.08792756,,,,12/11/2008
947,11000,190,NYSEARCA:XLE,NYSEARCA:XME,NYSEARCA:IYM,NYSEARCA:JKH,,,,0.637439267,0.11685023,0.149171503,0.096539,,,,24/9/2008
948,13400,2030,NYSEARCA:XOP,NYSEARCA:PXJ,NYSEARCA:XES,NYSEARCA:PXI,NYSEARCA:PYZ,,,0.480671701,0.098137448,0.054448399,0.151412774,0.215329679,,,11/3/2008
949,8400,1390,NYSEARCA:IEO,NYSEARCA:PXJ,NYSEARCA:IYM,NYSEARCA:EVX,,,,0.653536388,0.112044538,0.025498991,0.208920083,,,,7/3/2009
950,1200,290,NYSEARCA:XOP,NYSEARCA:XES,NYSEARCA:EWC,NYSEARCA:PYZ,,,,0.445253866,0.188077558,0.363344471,0.003324105,,,,26/1/2009
951,5500,810,NYSEARCA:IEO,NYSEARCA:IEZ,NYSEARCA:XOP,NYSEARCA:IYE,NYSEARCA:VAW,,,0.448938288,0.058880623,0.128409264,0.05689635,0.306875474,,,20/5/2009
952,8600,2420,NYSEARCA:IEO,NYSEARCA:IEZ,NYSEARCA:FVL,NYSEARCA:VOT,,,,0.563326413,0.162152611,0.160114522,0.114406454,,,,14/12/2008
953,15800,710,NYSEARCA:XOP,NYSEARCA:IYE,NYSEARCA:VDE,NYSEARCA:IYM,NYSEARCA:PYZ,,,0.395695445,0.175580878,0.130441501,0.288869818,0.009412359,,,9/10/2008
954,900,180,NYSEARCA:IYE,NYSEARCA:XES,NYSEARCA:IGV,,,,,0.651725486,0.232585617,0.115688896,,,,,16/1/2009
955,2800,650,NYSEARCA:PXJ,NYSEARCA:PXE,NYSEARCA:ITA,NYSEARCA:IHF,,,,0.408320356,0.291029239,0.276323982,0.024326423,,,,12/12/2008
956,9300,200,NYSEARCA:XOP,NYSEARCA:PXJ,NYSEARCA:VDE,NYSEARCA:PXI,NYSEARCA:PYZ,,,0.42492473,0.083383892,0.233194454,0.061092305,0.197404619,,,22/5/2009
957,9200,150,NYSEARCA:XOP,NYSEARCA:IYE,NYSEARCA:XES,NYSEARCA:EWC,NYSEARCA:VOT,,,0.391505162,0.19404794,0.110469508,0.297040556,0.006936834,,,16/8/2008
958,3800,340,NYSEARCA:VDE,NYSEARCA:XES,NYSEARCA:XME,NYSEARCA:FVL,,,,0.6246747,0.193653017,0.044748559,0.136923724,,,,13/11/2008
959,15200,210,NYSEARCA:XOP,NYSEARCA:XME,NYSEARCA:IHF,,,,,0.66583093,0.157752322,0.176416748,,,,,23/5/2009
960,14100,1560,NYSEARCA:RYE,NYSEARCA:EWC,NYSEARCA:JKH,,,,,0.688146183,0.2808013,0.031052517,,,,,3/7/2008
961,17300,4230,NYSEARCA:PXJ,NYSEARCA:XME,NYSEARCA:EWC,NYSEARCA:RYH,,,,0.626996961,0.100634282,0.114809105,0.157559652,,,,29/11/2008
962,14300,3340,NYSEARCA:IEZ,NYSEARCA:PXI,NYSEARCA:EWC,NYSEARCA:FVL,,,,0.483580361,0.01361883,0.375995335,0.126805475,,,,22/12/2008
963,12600,1180,NYSEARCA:XLE,NYSEARCA:PXI,NYSEARCA:IHI,NYSEARCA:IYM,,,,0.756472238,0.1700597,0.06900288,0.004465182,,,,2/10/2008
964,8100,170,NYSEARCA:RYE,NYSEARCA:XME,NYSEARCA:IYM,NYSEARCA:IGM,,,,0.743958958,0.025983489,0.116711915,0.113345638,,,,29/1/2008
965,12300,2620,NYSEARCA:PXJ,NYSEARCA:XES,NYSEARCA:XLE,NYSEARCA:XME,NYSEARCA:IGM,,,0.388349738,0.194020699,0.124101491,0.065468183,0.228059889,,,28/5/2009
966,5600,580,NYSEARCA:XLE,NYSEARCA:PXI,NYSEARCA:XME,NYSEARCA:PPA,,,,0.398069833,0.326525104,0.187241041,0.088164022,,,,23/2/2009
967,17200,2130,NYSEARCA:PXJ,NYSEARCA:PXE,NYSEARCA:XES,NYSEARCA:IYM,NYSEARCA:JKH,,,0.240412247,0.46972061,0.059283703,0.089390034,0.141193406,,,14/12/2008
968,6800,1660,NYSEARCA:PXJ,NYSEARCA:VDE,NYSEARCA:XES,NYSEARCA:IYM,NYSEARCA:IGV,,,0.2929545,0.487707286,0.032245071,0.088129336,0.098963806,,,8/6/2009
969,6600,1910,NYSEARCA:IEZ,NYSEARCA:IYE,NYSEARCA:IYM,NYSEARCA:FVL,,,,0.33424811,0.357889192,0.081564046,0.226298652,,,,25/11/2008
970,4000,1070,NYSEARCA:XES,NYSEARCA:XLE,NYSEARCA:PXI,NYSEARCA:VAW,NYSEARCA:VOT,,,0.379246265,0.133617098,0.408755931,0.019665498,0.058715208,,,25/1/2008
971,9600,1560,NYSEARCA:RYE,NYSEARCA:IEZ,NYSEARCA:IYE,NYSEARCA:PXE,NYSEARCA:VAW,,,0.491995071,0.02095462,0.062954423,0.201204188,0.222891698,,,14/11/2008
972,12600,820,NYSEARCA:RYE,NYSEARCA:IYE,NYSEARCA:EWC,NYSEARCA:IYM,,,,0.498942201,0.20160893,0.288809673,0.010639196,,,,4/8/2008
973,9800,890,NYSEARCA:IEO,NYSEARCA:VAW,NYSEARCA:PYZ,,,,,0.666381719,0.150740759,0.182877522,,,,,27/5/2008
974,2600,400,NYSEARCA:PXJ,NYSEARCA:PXE,NYSEARCA:FVL,NYSEARCA:EVX,NYSEARCA:IGM,,,0.327109471,0.509971889,0.019816061,0.048595007,0.094507572,,,24/6/2008
975,16600,930,NYSEARCA:VDE,NYSEARCA:XES,NYSEARCA:FVL,NYSEARCA:EVX,,,,0.652511956,0.227597534,0.094665975,0.025224536,,,,12/8/2008
976,7800,1160,NYSEARCA:RYE,NYSEARCA:XOP,NYSEARCA:IYM,NYSEARCA:XLB,,,,0.399547347,0.233950459,0.33823169,0.028270504,,,,6/11/2008
977,2900,240,NYSEARCA:XES,NYSEARCA:IYM,NYSEARCA:EVX,NYSEARCA:IGM,,,,0.575544333,0.339561639,0.002762258,0.08213177,,,,8/4/2009
978,14500,520,NYSEARCA:PXJ,NYSEARCA:PXE,NYSEARCA:VDE,NYSEARCA:PXI,NYSEARCA:XLB,,,0.095324337,0.348351619,0.341799167,0.146457905,0.068066972,,,12/1/2008
979,3500,280,NYSEARCA:IEO,NYSEARCA:VDE,NYSEARCA:IYM,NYSEARCA:XLB,,,,0.418148917,0.165011473,0.414452,0.002387609,,,,15/3/2008
980,16700,2830,NYSEARCA:XLE,NYSEARCA:PXI,NYSEARCA:XME,NYSEARCA:FVL,,,,0.316945726,0.504231164,0.156698067,0.022125044,,,,4/10/2008
981,12200,3040,NYSEARCA:IEO,NYSEARCA:IEZ,NYSEARCA:FVL,,,,,0.565328051,0.137927645,0.296744303,,,,,28/8/2008
982,18200,3550,NYSEARCA:RYE,NYSEARCA:PXE,NYSEARCA:IYM,NYSEARCA:IGV,,,,0.577716749,0.269352525,0.035593092,0.117337635,,,,13/1/2009
983,5300,110,NYSEARCA:IYE,NYSEARCA:PXE,NYSEARCA:FVL,NYSEARCA:EVX,,,,0.445224614,0.453239013,0.099664909,0.001871464,,,,2/5/2008
984,15600,2840,NYSEARCA:IEZ,NYSEARCA:XOP,NYSEARCA:IYE,NYSEARCA:PXE,NYSEARCA:XLB,,,0.111285514,0.338679532,0.187864196,0.177256344,0.184914414,,,10/8/2008
985,15700,1210,NYSEARCA:IEO,NYSEARCA:XOP,NYSEARCA:EWC,NYSEARCA:EVX,,,,0.674255528,0.015256663,0.201167124,0.109320685,,,,8/12/2008
986,1900,520,NYSEARCA:IEO,NYSEARCA:XES,NYSEARCA:IYM,NYSEARCA:JKH,NYSEARCA:EVX,,,0.684009325,0.075962347,0.023082473,0.11265088,0.104294974,,,21/6/2009
987,19300,3110,NYSEARCA:IYE,NYSEARCA:XES,NYSEARCA:IYM,NYSEARCA:PPA,,,,0.542737236,0.285626728,0.002821926,0.16881411,,,,9/1/2008
988,19000,2470,NYSEARCA:IEZ,NYSEARCA:XOP,NYSEARCA:FVL,NYSEARCA:VOT,,,,0.295492671,0.432586034,0.198628578,0.073292717,,,,31/7/2008
989,13300,1550,NYSEARCA:VDE,NYSEARCA:XES,NYSEARCA:ITA,,,,,0.21219051,0.482897923,0.304911567,,,,,9/4/2008
990,10800,1500,NYSEARCA:IEO,NYSEARCA:IYE,NYSEARCA:FVL,NYSEARCA:IGM,,,,0.738012812,0.045963748,0.083855453,0.132167987,,,,21/11/2008
